,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
47,4,1,1800,0,0,1,6,54.0,3.4,1,478,0,170
48,4,1,1800,0,0,2,10,54.0,22.6,7,448,0,420
49,4,1,1800,0,0,3,11,54.0,5.1,3,466,2,170
50,4,1,1800,0,0,4,3,55.0,4.8,2,508,16,0
51,4,1,1800,0,0,5,4,54.0,8.5,5,510,0,0
52,4,1,1800,0,0,6,8,55.0,28.5,9,470,0,0
53,4,1,1800,0,0,7,1,53.0,104.6,12,438,-8,0
54,4,1,1800,0,0,8,14,55.0,169.8,15,492,-2,0
55,4,1,1800,0,0,9,2,53.0,8.9,6,460,-8,0
56,4,1,1800,0,0,10,16,55.0,131.5,14,536,6,0
57,4,1,1800,0,0,11,13,54.0,34.0,10,436,-4,0
58,4,1,1800,0,0,12,9,52.0,117.9,13,484,10,0
59,4,1,1800,0,0,13,15,51.0,7.5,4,470,-2,0
60,4,1,1800,0,0,14,12,51.0,233.5,16,418,0,0
61,4,1,1800,0,0,15,5,54.0,28.3,8,420,-2,0
62,4,1,1800,0,0,16,7,54.0,55.6,11,478,18,0
63,5,0,2200,0,0,1,5,56.0,1.6,1,476,-2,110
64,5,0,2200,0,0,2,4,56.0,3.0,2,498,4,110
65,5,0,2200,0,0,3,3,56.0,27.2,7,512,-6,260
66,5,0,2200,0,0,4,1,56.0,14.2,4,454,-10,0
67,5,0,2200,0,0,5,6,54.0,231.9,11,486,-2,0
68,5,0,2200,0,0,6,8,54.0,21.4,6,462,-4,0
69,5,0,2200,0,0,7,9,56.0,131.8,9,496,-6,0
70,5,0,2200,0,0,8,12,56.0,110.0,8,470,0,0
71,5,0,2200,0,0,9,10,54.0,194.2,10,498,-6,0
72,5,0,2200,0,0,10,13,56.0,12.8,3,508,2,0
73,5,0,2200,0,0,11,2,55.0,14.5,5,482,6,0
74,5,0,2200,0,0,12,11,55.0,299.5,13,464,-4,0
75,5,0,2200,0,0,13,7,53.0,284.7,12,454,0,0
76,6,0,2000,0,0,1,14,56.0,5.2,2,526,0,460
77,6,0,2000,0,0,2,15,53.0,64.0,8,442,0,"3,180"
78,6,0,2000,0,0,3,4,56.0,28.2,7,432,0,"1,580"
79,6,0,2000,0,0,4,9,56.0,13.9,4,440,0,0
80,6,0,2000,0,0,5,13,56.0,25.8,6,488,0,0
81,6,0,2000,0,0,6,3,54.0,22.0,5,426,0,0
82,6,0,2000,0,0,7,11,56.0,1.4,1,492,0,0
83,6,0,2000,0,0,8,8,53.0,203.0,12,466,0,0
84,6,0,2000,0,0,9,5,56.0,65.0,9,530,0,0
85,6,0,2000,0,0,10,2,56.0,8.8,3,448,0,0
86,6,0,2000,0,0,11,1,53.0,228.8,13,454,0,0
87,6,0,2000,0,0,12,12,54.0,327.6,15,538,0,0
88,6,0,2000,0,0,13,7,56.0,65.8,10,460,0,0
89,6,0,2000,0,0,14,6,56.0,97.2,11,452,0,0
90,6,0,2000,0,0,15,10,56.0,317.9,14,466,0,0
91,7,1,1200,0,0,1,4,56.0,5.9,2,520,12,220
92,7,1,1200,0,0,2,14,56.0,5.9,3,466,6,200
93,7,1,1200,0,0,3,10,56.0,13.7,6,490,0,370
94,7,1,1200,0,0,4,11,55.0,17.5,9,522,6,0
95,7,1,1200,0,0,5,16,57.0,7.5,5,510,24,0
96,7,1,1200,0,0,6,3,57.0,4.4,1,502,14,0
97,7,1,1200,0,0,7,7,56.0,6.7,4,470,2,0
98,7,1,1200,0,0,8,15,56.0,14.1,8,480,2,0
99,7,1,1200,0,0,9,2,55.0,53.7,14,510,0,0
100,7,1,1200,0,0,10,5,52.0,14.0,7,476,0,0
101,7,1,1200,0,0,11,8,57.0,41.5,12,486,6,0
102,7,1,1200,0,0,12,9,56.0,51.2,13,470,6,0
103,7,1,1200,0,0,13,1,56.0,31.7,10,500,18,0
104,7,1,1200,0,0,14,13,56.0,35.7,11,464,6,0
105,7,1,1200,0,0,15,6,54.0,118.2,15,436,2,0
106,7,1,1200,0,0,16,12,53.0,295.1,16,420,-4,0
107,8,1,1900,0,0,1,7,56.0,2.6,1,486,0,130
108,8,1,1900,0,0,2,10,56.0,3.7,2,502,0,150
109,8,1,1900,0,0,3,1,56.0,12.7,5,506,22,290
110,8,1,1900,0,0,4,4,57.0,13.0,6,532,4,0
111,8,1,1900,0,0,5,6,57.0,11.8,4,500,4,0
112,8,1,1900,0,0,6,9,55.0,21.0,7,478,2,0
113,8,1,1900,0,0,7,5,56.0,21.7,8,514,20,0
114,8,1,1900,0,0,8,14,56.0,45.7,11,550,-10,0
115,8,1,1900,0,0,9,11,55.0,44.7,10,502,4,0
116,8,1,1900,0,0,10,13,57.0,50.0,12,446,8,0
117,8,1,1900,0,0,11,8,57.0,6.2,3,494,2,0
118,8,1,1900,0,0,12,2,57.0,115.2,13,482,8,0
119,8,1,1900,0,0,13,3,54.0,231.3,15,496,0,0
120,8,1,1900,0,0,14,15,56.0,27.5,9,502,10,0
121,8,1,1900,0,0,15,12,57.0,167.9,14,480,8,0
122,9,0,2000,0,0,1,8,56.0,18.3,7,476,-2,460
123,9,0,2000,0,0,2,6,56.0,4.8,3,486,10,230
124,9,0,2000,0,0,3,5,56.0,44.6,8,474,-2,"1,070"
125,9,0,2000,0,0,4,1,56.0,2.8,1,454,8,0
126,9,0,2000,0,0,5,7,54.0,10.2,5,510,0,0
127,9,0,2000,0,0,6,3,56.0,15.7,6,522,-6,0
128,9,0,2000,0,0,7,2,56.0,3.5,2,506,-6,0
129,9,0,2000,0,0,8,4,54.0,5.7,4,464,4,0
130,10,1,1900,0,0,1,9,57.0,3.6,2,498,2,140
131,10,1,1900,0,0,2,10,56.0,5.3,3,530,0,190
132,10,1,1900,0,0,3,5,57.0,8.4,5,524,2,190
133,10,1,1900,0,0,4,3,56.0,2.9,1,432,0,0
134,10,1,1900,0,0,5,8,56.0,9.4,6,496,4,0
135,10,1,1900,0,0,6,7,57.0,63.2,9,510,2,0
136,10,1,1900,0,0,7,4,57.0,50.8,7,536,12,0
137,10,1,1900,0,0,8,6,57.0,60.5,8,468,10,0
138,10,1,1900,0,0,9,2,57.0,64.8,10,504,6,0
139,10,1,1900,0,0,10,1,57.0,6.4,4,530,6,0
140,11,0,1600,0,0,1,9,57.0,6.4,4,500,-6,190
141,11,0,1600,0,0,2,13,57.5,5.7,3,538,0,180
142,11,0,1600,0,0,3,7,56.0,3.0,1,458,2,130
143,11,0,1600,0,0,4,6,56.5,15.6,6,498,0,0
144,11,0,1600,0,0,5,8,54.0,20.6,8,530,-2,0
145,11,0,1600,0,0,6,5,54.0,38.8,11,500,4,0
146,11,0,1600,0,0,7,11,55.0,19.0,7,438,-6,0
147,11,0,1600,0,0,8,2,54.0,5.1,2,442,-4,0
148,11,0,1600,0,0,9,1,54.0,65.4,13,480,2,0
149,11,0,1600,0,0,10,4,56.0,23.5,9,458,2,0
150,11,0,1600,0,0,11,10,56.5,38.9,12,526,4,0
151,11,0,1600,0,0,12,3,57.0,33.6,10,476,2,0
152,11,0,1600,0,0,13,12,57.5,10.6,5,498,0,0
153,12,0,1200,0,0,1,10,55.0,28.3,9,482,6,760
154,12,0,1200,0,0,2,3,57.0,7.3,4,510,2,270
155,12,0,1200,0,0,3,15,57.0,82.9,14,514,6,"1,530"
156,12,0,1200,0,0,4,16,57.0,9.7,6,518,8,0
157,12,0,1200,0,0,5,11,54.0,12.4,7,442,10,0
158,12,0,1200,0,0,6,8,54.0,4.5,2,458,10,0
159,12,0,1200,0,0,7,9,55.0,164.3,16,476,-12,0
160,12,0,1200,0,0,8,1,55.0,7.4,5,424,-4,0
161,12,0,1200,0,0,9,12,54.0,72.0,13,482,2,0
162,12,0,1200,0,0,10,6,54.0,5.2,3,460,6,0
163,12,0,1200,0,0,11,5,56.0,71.6,12,488,-6,0
164,12,0,1200,0,0,12,13,55.0,68.3,10,470,-6,0
165,12,0,1200,0,0,13,7,56.0,4.3,1,454,-2,0
166,12,0,1200,0,0,14,2,55.0,70.6,11,470,10,0
167,12,0,1200,0,0,15,4,53.0,27.1,8,490,-14,0
168,12,0,1200,0,0,16,14,57.0,100.6,15,476,14,0
169,1,1,1200,0,0,1,16,56.0,8.3,4,480,2,260
170,1,1,1200,0,0,2,6,54.0,73.2,11,468,6,"1,460"
171,1,1,1200,0,0,3,2,56.0,2.7,1,444,4,150
172,1,1,1200,0,0,4,4,54.0,7.8,3,470,0,0
173,1,1,1200,0,0,5,14,56.0,13.7,6,506,18,0
174,1,1,1200,0,0,6,3,55.0,52.7,10,474,4,0
175,1,1,1200,0,0,7,9,56.0,3.0,2,486,0,0
176,1,1,1200,0,0,8,1,56.0,201.1,12,438,6,0
177,1,1,1200,0,0,9,12,54.0,8.4,5,454,4,0
178,1,1,1200,0,0,10,7,54.0,334.9,15,444,-4,0
179,1,1,1200,0,0,11,13,56.0,44.7,9,472,-2,0
180,1,1,1200,0,0,12,8,51.0,37.5,7,452,2,0
181,1,1,1200,0,0,13,15,55.0,38.6,8,470,-2,0
182,1,1,1200,0,0,14,5,51.0,228.9,13,438,-8,0
183,1,1,1200,0,0,15,11,54.0,309.2,14,430,-4,0
184,1,1,1200,0,0,16,10,51.0,607.6,16,394,0,0
185,2,1,1800,0,0,1,3,54.0,8.6,4,470,2,240
186,2,1,1800,0,0,2,14,54.0,1.7,1,470,-4,110
187,2,1,1800,0,0,3,7,54.0,60.6,7,452,0,800
188,2,1,1800,0,0,4,9,54.0,3.8,2,492,-6,0
189,2,1,1800,0,0,5,2,54.0,44.2,6,470,0,0
190,2,1,1800,0,0,6,4,54.0,8.0,3,458,4,0
191,2,1,1800,0,0,7,10,54.0,86.1,9,448,-2,0
192,2,1,1800,0,0,8,12,51.0,14.4,5,462,2,0
193,2,1,1800,0,0,9,6,53.0,147.5,11,476,6,0
194,2,1,1800,0,0,10,13,54.0,154.7,12,448,0,0
195,2,1,1800,0,0,11,1,51.0,277.8,14,434,-2,0
196,2,1,1800,0,0,12,8,53.0,70.2,8,424,-2,0
197,2,1,1800,0,0,13,5,52.0,158.8,13,494,2,0
198,2,1,1800,0,0,14,11,54.0,89.7,10,422,-2,0
199,3,1,1200,0,0,1,8,51.0,3.5,2,472,0,140
200,3,1,1200,0,0,2,9,54.0,21.3,6,496,0,340
201,3,1,1200,0,0,3,6,56.0,4.8,3,480,0,160
202,3,1,1200,0,0,4,14,55.0,18.0,5,490,0,0
203,3,1,1200,0,0,5,16,56.0,101.4,14,490,0,0
204,3,1,1200,0,0,6,2,56.0,2.1,1,476,0,0
205,3,1,1200,0,0,7,15,54.0,88.9,12,428,0,0
206,3,1,1200,0,0,8,10,54.0,84.4,11,444,0,0
207,3,1,1200,0,0,9,13,54.0,101.4,13,392,0,0
208,3,1,1200,0,0,10,7,54.0,14.7,4,516,0,0
209,3,1,1200,0,0,11,11,53.0,271.4,16,450,0,0
210,3,1,1200,0,0,12,3,56.0,77.1,10,420,0,0
211,3,1,1200,0,0,13,1,56.0,58.1,8,464,0,0
212,3,1,1200,0,0,14,4,55.0,25.7,7,436,0,0
213,3,1,1200,0,0,15,12,54.0,169.4,15,428,0,0
214,3,1,1200,0,0,16,5,54.0,68.6,9,470,0,0
215,5,0,1600,0,0,1,6,56.0,5.2,2,474,4,160
216,5,0,1600,0,0,2,5,54.0,2.4,1,432,-2,130
217,5,0,1600,0,0,3,9,54.0,21.1,7,440,-10,380
218,5,0,1600,0,0,4,4,51.0,37.6,11,450,4,0
219,5,0,1600,0,0,5,1,53.0,269.9,14,446,0,0
220,5,0,1600,0,0,6,11,56.0,13.7,5,460,6,0
221,5,0,1600,0,0,7,3,56.0,35.2,10,456,6,0
222,5,0,1600,0,0,8,16,54.0,86.0,12,408,-4,0
223,5,0,1600,0,0,9,2,56.0,6.9,4,508,8,0
224,5,0,1600,0,0,10,14,56.0,20.8,6,504,-10,0
225,5,0,1600,0,0,11,13,54.0,23.6,8,452,-10,0
226,5,0,1600,0,0,12,8,54.0,5.3,3,416,-2,0
227,5,0,1600,0,0,13,10,55.0,30.3,9,446,6,0
228,5,0,1600,0,0,14,12,56.0,462.9,16,490,0,0
229,5,0,1600,0,0,15,15,54.0,394.5,15,438,0,0
230,5,0,1600,0,0,16,7,54.0,138.3,13,456,0,0
231,6,1,1800,0,0,1,1,56.0,62.4,8,468,2,670
232,6,1,1800,0,0,2,7,56.0,2.3,1,524,12,120
233,6,1,1800,0,0,3,2,56.0,3.2,2,460,2,120
234,6,1,1800,0,0,4,8,54.0,6.0,3,490,-6,0
235,6,1,1800,0,0,5,9,56.0,128.9,10,450,2,0
236,6,1,1800,0,0,6,6,55.0,37.0,7,458,2,0
237,6,1,1800,0,0,7,4,53.0,62.5,9,550,2,0
238,6,1,1800,0,0,8,3,56.0,9.3,5,470,-8,0
239,6,1,1800,0,0,9,10,56.0,28.8,6,476,6,0
240,6,1,1800,0,0,10,5,56.0,7.3,4,466,-2,0
241,7,1,1800,0,0,1,8,54.0,4.8,2,508,6,170
242,7,1,1800,0,0,2,7,56.0,13.0,8,500,4,310
243,7,1,1800,0,0,3,16,57.0,4.0,1,504,-2,140
244,7,1,1800,0,0,4,13,55.0,6.2,4,520,2,0
245,7,1,1800,0,0,5,9,56.0,31.4,10,488,-5,0
246,7,1,1800,0,0,6,3,56.0,105.1,14,466,14,0
247,7,1,1800,0,0,7,14,57.0,6.1,3,510,0,0
248,7,1,1800,0,0,8,6,53.0,28.9,9,514,12,0
249,7,1,1800,0,0,9,5,57.0,9.8,5,484,8,0
250,7,1,1800,0,0,10,11,54.0,204.8,16,486,2,0
251,7,1,1800,0,0,11,1,56.0,55.5,11,520,-10,0
252,7,1,1800,0,0,12,15,53.0,99.1,13,498,2,0
253,7,1,1800,0,0,13,10,56.0,191.6,15,470,10,0
254,7,1,1800,0,0,14,4,55.0,10.8,6,516,6,0
255,7,1,1800,0,0,15,2,56.0,12.8,7,444,4,0
256,7,1,1800,0,0,16,12,57.0,83.3,12,474,-8,0
257,8,0,2200,0,0,1,1,57.0,15.6,9,474,8,360
258,8,0,2200,0,0,2,5,56.0,6.3,2,436,4,220
259,8,0,2200,0,0,3,6,54.0,6.4,3,498,0,240
260,8,0,2200,0,0,4,9,56.0,7.9,4,492,4,0
261,8,0,2200,0,0,5,4,57.0,29.7,11,450,6,0
262,8,0,2200,0,0,6,2,55.0,26.9,10,510,6,0
263,8,0,2200,0,0,7,14,54.0,11.9,7,474,2,0
264,8,0,2200,0,0,8,3,54.0,91.4,14,464,2,0
265,8,0,2200,0,0,9,7,57.0,13.0,8,502,2,0
266,8,0,2200,0,0,10,10,56.0,3.6,1,466,4,0
267,8,0,2200,0,0,11,11,56.0,46.9,12,488,-14,0
268,8,0,2200,0,0,12,8,55.0,125.7,15,468,-4,0
269,8,0,2200,0,0,13,16,55.0,237.6,16,488,-6,0
270,8,0,2200,0,0,14,15,54.0,72.5,13,458,12,0
271,8,0,2200,0,0,15,12,57.0,11.5,6,428,-2,0
272,8,0,2200,0,0,16,13,54.0,10.1,5,490,-4,0
273,9,1,1800,0,0,1,3,56.0,4.3,2,496,-2,140
274,9,1,1800,0,0,2,12,57.0,34.3,9,544,6,500
275,9,1,1800,0,0,3,13,55.0,1.9,1,492,4,110
276,9,1,1800,0,0,4,2,56.0,6.6,3,464,6,0
277,9,1,1800,0,0,5,4,57.0,126.1,13,482,-4,0
278,9,1,1800,0,0,6,1,57.0,17.7,5,502,8,0
279,9,1,1800,0,0,7,6,56.0,87.1,12,494,8,0
280,9,1,1800,0,0,8,7,57.0,11.7,4,530,0,0
281,9,1,1800,0,0,9,10,57.0,32.0,8,466,0,0
282,9,1,1800,0,0,10,14,57.0,79.2,11,470,0,0
283,9,1,1800,0,0,11,5,57.0,131.5,14,500,6,0
284,9,1,1800,0,0,12,8,57.0,20.9,6,528,0,0
285,9,1,1800,0,0,13,11,56.0,71.8,10,502,2,0
286,9,1,1800,0,0,14,9,57.0,23.0,7,500,6,0
287,10,0,2000,0,0,1,7,56.0,4.1,3,540,6,150
288,10,0,2000,0,0,2,3,56.0,2.5,1,496,-2,110
289,10,0,2000,0,0,3,1,57.0,10.5,4,458,6,200
290,10,0,2000,0,0,4,6,57.0,10.9,5,486,2,0
291,10,0,2000,0,0,5,2,57.0,20.2,7,476,0,0
292,10,0,2000,0,0,6,9,57.0,69.4,8,530,0,0
293,10,0,2000,0,0,7,5,57.0,13.4,6,504,6,0
294,10,0,2000,0,0,8,4,56.0,3.7,2,456,-4,0
295,10,0,2000,0,0,9,8,57.0,80.4,9,524,2,0
296,11,0,3000,0,0,1,6,52.0,17.0,7,506,2,380
297,11,0,3000,0,0,2,7,52.0,5.1,3,448,-8,180
298,11,0,3000,0,0,3,2,51.0,4.8,2,444,2,160
299,11,0,3000,0,0,4,1,49.0,56.4,8,450,-4,0
300,11,0,3000,0,0,5,4,54.0,7.2,5,530,4,0
301,11,0,3000,0,0,6,5,57.0,2.6,1,490,6,0
302,11,0,3000,0,0,7,8,53.0,12.2,6,490,10,0
303,11,0,3000,0,0,8,9,53.0,6.0,4,496,-6,0
304,11,0,3000,0,0,9,3,48.0,115.1,9,452,-2,0
305,12,0,1600,0,0,1,3,57.0,9.7,5,476,-4,320
306,12,0,1600,0,0,2,1,54.0,13.1,6,478,0,450
307,12,0,1600,0,0,3,4,55.0,5.6,3,440,-12,230
308,12,0,1600,0,0,4,6,55.0,2.1,1,500,6,0
309,12,0,1600,0,0,5,8,57.0,6.6,4,506,-2,0
310,12,0,1600,0,0,6,7,54.0,26.9,7,466,-2,0
311,12,0,1600,0,0,7,2,55.0,32.5,8,474,4,0
312,12,0,1600,0,0,8,9,54.0,53.9,9,504,0,0
313,12,0,1600,0,0,9,5,56.0,141.7,10,500,18,0
314,12,0,1600,0,0,10,10,57.0,5.1,2,472,4,0
315,1,1,1800,0,1,1,7,56.0,3.4,1,496,4,140
316,1,1,1800,0,1,2,6,56.0,5.8,2,532,8,180
317,1,1,1800,0,1,3,1,56.0,6.3,4,522,4,220
318,1,1,1800,0,1,4,3,54.0,20.2,8,444,-2,0
319,1,1,1800,0,1,5,2,55.0,24.6,9,486,4,0
320,1,1,1800,0,1,6,12,56.0,176.4,14,456,4,0
321,1,1,1800,0,1,7,4,56.0,52.9,11,460,-4,0
322,1,1,1800,0,1,8,14,56.0,5.9,3,474,4,0
323,1,1,1800,0,1,9,13,56.0,36.3,10,474,18,0
324,1,1,1800,0,1,10,11,53.0,236.2,15,548,2,0
325,1,1,1800,0,1,11,8,56.0,9.8,6,474,-6,0
326,1,1,1800,0,1,12,16,53.0,16.1,7,494,-2,0
327,1,1,1800,0,1,13,5,56.0,7.4,5,464,0,0
328,1,1,1800,0,1,14,9,54.0,74.7,12,438,-8,0
329,1,1,1800,0,1,15,10,55.0,109.1,13,484,12,0
330,1,1,1800,0,1,16,15,56.0,288.9,16,466,0,0
331,2,1,1800,1,1,1,10,53.0,5.2,4,450,0,150
332,2,1,1800,1,1,2,9,54.0,4.0,2,478,0,130
333,2,1,1800,1,1,3,8,54.0,4.1,3,470,0,150
334,2,1,1800,1,1,4,12,54.0,14.2,6,440,0,0
335,2,1,1800,1,1,5,1,54.0,3.3,1,482,0,0
336,2,1,1800,1,1,6,3,51.0,51.4,10,414,0,0
337,2,1,1800,1,1,7,7,51.0,66.9,12,422,0,0
338,2,1,1800,1,1,8,4,54.0,29.3,7,440,0,0
339,2,1,1800,1,1,9,2,54.0,41.2,8,450,0,0
340,2,1,1800,1,1,10,11,53.0,14.0,5,470,0,0
341,2,1,1800,1,1,11,5,52.0,54.6,11,402,0,0
342,2,1,1800,1,1,12,6,54.0,47.4,9,430,0,0
343,3,1,1400,1,1,1,8,56.0,5.2,2,512,4,220
344,3,1,1400,1,1,2,6,56.0,35.6,10,488,4,790
345,3,1,1400,1,1,3,15,56.0,27.7,8,444,2,560
346,3,1,1400,1,1,4,12,56.0,2.1,1,508,0,0
347,3,1,1400,1,1,5,9,56.0,15.4,5,468,6,0
348,3,1,1400,1,1,6,7,56.0,45.0,12,506,0,0
349,3,1,1400,1,1,7,3,54.0,262.9,16,498,6,0
350,3,1,1400,1,1,8,11,56.0,25.7,7,478,4,0
351,3,1,1400,1,1,9,16,54.0,57.3,13,468,4,0
352,3,1,1400,1,1,10,14,56.0,30.6,9,480,0,0
353,3,1,1400,1,1,11,4,56.0,38.7,11,442,2,0
354,3,1,1400,1,1,12,10,56.0,122.0,14,492,0,0
355,3,1,1400,1,1,13,13,56.0,5.7,3,434,4,0
356,3,1,1400,1,1,14,2,56.0,247.0,15,502,-1,0
357,3,1,1400,1,1,15,5,56.0,24.9,6,470,4,0
358,3,1,1400,1,1,16,1,56.0,10.0,4,492,8,0
359,4,1,1900,1,1,1,8,56.0,5.2,2,512,2,150
360,4,1,1900,1,1,2,1,56.0,149.6,15,482,44,"2,580"
361,4,1,1900,1,1,3,10,57.0,2.1,1,464,-2,110
362,4,1,1900,1,1,4,4,57.0,5.5,3,508,4,0
363,4,1,1900,1,1,5,15,57.0,19.2,5,552,4,0
364,4,1,1900,1,1,6,14,57.0,64.0,12,478,12,0
365,4,1,1900,1,1,7,13,56.0,35.7,10,514,24,0
366,4,1,1900,1,1,8,11,57.0,33.0,8,508,14,0
367,4,1,1900,1,1,9,3,57.0,7.5,4,472,6,0
368,4,1,1900,1,1,10,9,56.0,24.7,6,534,2,0
369,4,1,1900,1,1,11,5,57.0,135.9,14,492,12,0
370,4,1,1900,1,1,12,6,56.0,25.4,7,506,2,0
371,4,1,1900,1,1,13,2,56.0,190.3,16,458,2,0
372,4,1,1900,1,1,14,7,56.0,36.5,11,490,10,0
373,4,1,1900,1,1,15,12,56.0,110.0,13,542,-2,0
374,4,1,1900,1,1,16,16,54.0,35.3,9,490,12,0
375,5,0,2000,1,1,1,16,56.0,3.8,2,474,6,130
376,5,0,2000,1,1,2,15,56.0,2.0,1,464,-6,110
377,5,0,2000,1,1,3,12,54.0,9.4,4,452,-4,170
378,5,0,2000,1,1,4,2,56.0,226.1,16,462,0,0
379,5,0,2000,1,1,5,3,55.0,113.5,14,452,-2,0
380,5,0,2000,1,1,6,11,56.0,100.7,13,484,-2,0
381,5,0,2000,1,1,7,9,56.0,6.6,3,500,0,0
382,5,0,2000,1,1,8,1,56.0,18.5,5,416,2,0
383,5,0,2000,1,1,9,4,54.0,60.9,11,456,-2,0
384,5,0,2000,1,1,10,6,56.0,49.2,8,482,2,0
385,5,0,2000,1,1,11,7,56.0,57.4,10,454,0,0
386,5,0,2000,1,1,12,10,56.0,97.7,12,494,-2,0
387,5,0,2000,1,1,13,8,53.0,221.0,15,388,-2,0
388,5,0,2000,1,1,14,13,54.0,49.8,9,464,-12,0
389,5,0,2000,1,1,15,5,56.0,40.5,7,482,2,0
390,5,0,2000,1,1,16,14,54.0,22.3,6,478,-10,0
391,6,0,1600,1,1,1,10,56.0,2.3,1,442,0,120
392,6,0,1600,1,1,2,15,56.0,3.0,2,490,0,130
393,6,0,1600,1,1,3,7,51.0,8.6,4,418,0,180
394,6,0,1600,1,1,4,4,56.0,51.1,9,444,0,0
395,6,0,1600,1,1,5,13,54.0,22.8,6,454,0,0
396,6,0,1600,1,1,6,3,54.0,117.1,14,444,0,0
397,6,0,1600,1,1,7,12,54.0,39.1,8,452,0,0
398,6,0,1600,1,1,8,6,54.0,54.4,10,452,0,0
399,6,0,1600,1,1,9,1,54.0,194.7,16,420,0,0
400,6,0,1600,1,1,10,11,51.0,18.6,5,400,0,0
401,6,0,1600,1,1,11,2,55.0,69.8,11,560,0,0
402,6,0,1600,1,1,12,5,56.0,106.5,13,440,0,0
403,6,0,1600,1,1,13,16,56.0,99.6,12,450,0,0
404,6,0,1600,1,1,14,8,56.0,6.8,3,452,0,0
405,6,0,1600,1,1,15,9,56.0,133.9,15,434,0,0
406,6,0,1600,1,1,16,14,56.0,31.5,7,512,0,0
407,7,1,1400,1,1,1,5,56.0,142.7,13,486,6,"2,020"
408,7,1,1400,1,1,2,13,56.0,8.3,5,516,2,290
409,7,1,1400,1,1,3,15,56.0,24.8,7,464,12,750
410,7,1,1400,1,1,4,9,56.0,35.4,9,506,1,0
411,7,1,1400,1,1,5,10,57.0,5.4,3,512,8,0
412,7,1,1400,1,1,6,16,56.0,6.8,4,480,2,0
413,7,1,1400,1,1,7,4,56.0,33.9,8,484,6,0
414,7,1,1400,1,1,8,2,57.0,3.4,1,526,4,0
415,7,1,1400,1,1,9,8,56.0,4.4,2,498,-2,0
416,7,1,1400,1,1,10,7,56.0,67.7,11,500,-18,0
